,long,lat,plot,regime,burn_date,year,month,fire,ID,TSLF,time
21158,-46.882763,-11.183628,2,Q,0,2008,11,0,38,15.26666667,01/11/2008
21159,-46.882425,-11.182674,2,Q,0,2008,11,0,39,15.26666667,01/11/2008
21160,-46.883345,-11.182414,2,Q,0,2008,11,0,40,15.26666667,01/11/2008
21161,-46.888855,-11.184912,3,Q,0,2008,11,0,41,40.63333333,01/11/2008
21162,-46.889986,-11.185035,3,Q,0,2008,11,0,42,40.63333333,01/11/2008
21163,-46.890072,-11.186071,3,Q,0,2008,11,0,43,40.63333333,01/11/2008
21164,-46.889083,-11.186058,3,Q,0,2008,11,0,44,40.63333333,01/11/2008
21165,-46.887358,-11.20474,4,Q,0,2008,11,0,45,15.26666667,01/11/2008
21166,-46.888345,-11.205239,4,Q,0,2008,11,0,46,15.26666667,01/11/2008
21167,-46.888279,-11.206244,4,Q,0,2008,11,0,47,15.26666667,01/11/2008
21168,-46.887185,-11.206275,4,Q,0,2008,11,0,48,15.26666667,01/11/2008
21169,-46.8782,-11.212815,5,C,0,2008,11,0,49,15.26666667,01/11/2008
21170,-46.877111,-11.212648,5,C,0,2008,11,0,50,15.26666667,01/11/2008
21171,-46.876888,-11.213708,5,C,0,2008,11,0,51,15.26666667,01/11/2008
21172,-46.878326,-11.213834,5,C,0,2008,11,0,52,15.26666667,01/11/2008
21173,-46.89159,-11.225943,6,C,0,2008,11,0,53,15.26666667,01/11/2008
21174,-46.891822,-11.226958,6,C,0,2008,11,0,54,15.26666667,01/11/2008
21175,-46.893025,-11.226801,6,C,0,2008,11,0,55,15.26666667,01/11/2008
21176,-46.892712,-11.225848,6,C,0,2008,11,0,56,15.26666667,01/11/2008
21177,-46.837305,-11.242036,8,Q,0,2008,11,0,57,5.1,01/11/2008
21178,-46.836806,-11.241228,8,Q,0,2008,11,0,58,5.1,01/11/2008
21179,-46.837703,-11.240784,8,Q,0,2008,11,0,59,5.1,01/11/2008
21180,-46.838232,-11.241617,8,Q,0,2008,11,0,60,5.1,01/11/2008
21181,-46.719281,-11.1129,1,Q,0,2008,11,0,61,14.23333333,01/11/2008
21182,-46.720074,-11.112076,1,Q,0,2008,11,0,62,14.23333333,01/11/2008
21183,-46.720713,-11.112873,1,Q,0,2008,11,0,63,14.23333333,01/11/2008
21184,-46.719935,-11.113544,1,Q,0,2008,11,0,64,14.23333333,01/11/2008
21185,-46.715417,-11.11512,2,Q,0,2008,11,0,65,14.23333333,01/11/2008
21186,-46.715975,-11.115872,2,Q,0,2008,11,0,66,14.23333333,01/11/2008
21187,-46.715187,-11.116357,2,Q,0,2008,11,0,67,14.23333333,01/11/2008
21188,-46.71444,-11.115482,2,Q,0,2008,11,0,68,14.23333333,01/11/2008
21189,-46.707661,-11.120645,3,Q,0,2008,11,0,69,14.23333333,01/11/2008
21190,-46.706721,-11.120957,3,Q,0,2008,11,0,70,14.23333333,01/11/2008
21191,-46.706638,-11.121977,3,Q,0,2008,11,0,71,17.3,01/11/2008
21192,-46.70766,-11.121758,3,Q,0,2008,11,0,72,17.3,01/11/2008
21193,-46.698417,-11.111898,4,Q,0,2008,11,0,73,14.23333333,01/11/2008
21194,-46.698308,-11.112882,4,Q,0,2008,11,0,74,14.23333333,01/11/2008
21195,-46.699255,-11.112872,4,Q,0,2008,11,0,75,14.23333333,01/11/2008
21196,-46.699362,-11.111955,4,Q,0,2008,11,0,76,14.23333333,01/11/2008
21197,-46.711226,-11.126891,5,C,0,2008,11,0,77,17.3,01/11/2008
21198,-46.711008,-11.127874,5,C,0,2008,11,0,78,17.3,01/11/2008
21199,-46.711938,-11.127495,5,C,0,2008,11,0,79,14.23333333,01/11/2008
21200,-46.712149,-11.126555,5,C,0,2008,11,0,80,14.23333333,01/11/2008
21201,-46.694331,-11.130838,6,C,0,2008,11,0,81,17.3,01/11/2008
21202,-46.694805,-11.131688,6,C,0,2008,11,0,82,17.3,01/11/2008
21203,-46.695888,-11.131619,6,C,0,2008,11,0,83,17.3,01/11/2008
21204,-46.695385,-11.130736,6,C,0,2008,11,0,84,17.3,01/11/2008
21205,-46.673099,-11.132418,7,C,0,2008,11,0,85,14.23333333,01/11/2008
21206,-46.673063,-11.131456,7,C,0,2008,11,0,86,14.23333333,01/11/2008
21207,-46.673886,-11.131799,7,C,0,2008,11,0,87,14.23333333,01/11/2008
21208,-46.674099,-11.132791,7,C,0,2008,11,0,88,14.23333333,01/11/2008
21209,-46.662423,-11.144908,8,C,0,2008,11,0,89,3.066666667,01/11/2008
21210,-46.662354,-11.145961,8,C,0,2008,11,0,90,3.066666667,01/11/2008
21211,-46.663457,-11.146304,8,C,0,2008,11,0,91,3.066666667,01/11/2008
21212,-46.663664,-11.145247,8,C,0,2008,11,0,92,3.066666667,01/11/2008
21213,-46.63057,-11.139153,1,C,0,2008,11,0,93,28.46666667,01/11/2008
21214,-46.630945,-11.140677,1,C,0,2008,11,0,94,28.46666667,01/11/2008
21215,-46.632464,-11.140272,1,C,0,2008,11,0,95,28.46666667,01/11/2008
21216,-46.632013,-11.13884,1,C,0,2008,11,0,96,28.46666667,01/11/2008
21217,-46.641,-11.135872,2,C,0,2008,11,0,97,53.8,01/11/2008
21218,-46.641638,-11.137185,2,C,0,2008,11,0,98,53.8,01/11/2008
21219,-46.643031,-11.136616,2,C,0,2008,11,0,99,53.8,01/11/2008
21220,-46.642383,-11.135341,2,C,0,2008,11,0,100,53.8,01/11/2008
21221,-46.651094,-11.129468,3,C,0,2008,11,0,101,14.23333333,01/11/2008
21222,-46.652409,-11.128828,3,C,0,2008,11,0,102,14.23333333,01/11/2008
21223,-46.651953,-11.127411,3,C,0,2008,11,0,103,14.23333333,01/11/2008
21224,-46.650534,-11.128105,3,C,0,2008,11,0,104,14.23333333,01/11/2008
21225,-46.679502,-11.141203,4,Q,0,2008,11,0,105,3.066666667,01/11/2008
21226,-46.678042,-11.141591,4,Q,0,2008,11,0,106,3.066666667,01/11/2008
21227,-46.678366,-11.142978,4,Q,0,2008,11,0,107,3.066666667,01/11/2008
21228,-46.679762,-11.142583,4,Q,0,2008,11,0,108,3.066666667,01/11/2008
21229,-46.684988,-11.147101,5,Q,0,2008,11,0,109,3.066666667,01/11/2008
21230,-46.684869,-11.14855,5,Q,0,2008,11,0,110,3.066666667,01/11/2008
21231,-46.686442,-11.148738,5,Q,0,2008,11,0,111,3.066666667,01/11/2008
21232,-46.686634,-11.147247,5,Q,0,2008,11,0,112,3.066666667,01/11/2008
21233,-46.689609,-11.139821,6,Q,0,2008,11,0,113,3.066666667,01/11/2008
21234,-46.688271,-11.13296,6,Q,0,2008,11,0,114,3.066666667,01/11/2008
21235,-46.688958,-11.137659,6,Q,0,2008,11,0,115,3.066666667,01/11/2008
21236,-46.690251,-11.138578,6,Q,0,2008,11,0,116,3.066666667,01/11/2008
21237,-46.708033,-11.11132,7,C,0,2008,11,0,117,14.23333333,01/11/2008
21238,-46.709225,-11.112166,7,C,0,2008,11,0,118,14.23333333,01/11/2008
21239,-46.710165,-11.110926,7,C,0,2008,11,0,119,14.23333333,01/11/2008
21240,-46.709001,-11.110098,7,C,0,2008,11,0,120,14.23333333,01/11/2008
21241,-47.008416,-10.602658,1,Q,0,2008,11,0,121,1.033333333,01/11/2008
21242,-47.009322,-10.603207,1,Q,0,2008,11,0,122,1.033333333,01/11/2008
21243,-47.00845,-10.603955,1,Q,0,2008,11,0,123,1.033333333,01/11/2008
21244,-47.007556,-10.603286,1,Q,0,2008,11,0,124,1.033333333,01/11/2008
21245,-47.016044,-10.594532,2,C,0,2008,11,0,125,1.033333333,01/11/2008
21246,-47.015967,-10.593564,2,C,0,2008,11,0,126,1.033333333,01/11/2008
21247,-47.015032,-10.593499,2,C,0,2008,11,0,127,1.033333333,01/11/2008
21248,-47.014932,-10.594502,2,C,0,2008,11,0,128,1.033333333,01/11/2008
21249,-47.026077,-10.592361,3,C,0,2008,11,0,129,1.033333333,01/11/2008
21250,-47.026104,-10.592294,3,C,0,2008,11,0,130,1.033333333,01/11/2008
21251,-47.024838,-10.591314,3,C,0,2008,11,0,131,1.033333333,01/11/2008
21252,-47.024949,-10.59233,3,C,0,2008,11,0,132,1.033333333,01/11/2008
21253,-47.053902,-10.594917,4,C,0,2008,11,0,133,1.033333333,01/11/2008
21254,-47.052909,-10.594722,4,C,0,2008,11,0,134,1.033333333,01/11/2008
21255,-47.053344,-10.595737,4,C,0,2008,11,0,135,1.033333333,01/11/2008
21256,-47.054465,-10.595817,4,C,0,2008,11,0,136,1.033333333,01/11/2008
21257,-47.062632,-10.595618,5,C,0,2008,11,0,137,1.033333333,01/11/2008
21258,-47.061623,-10.595576,5,C,0,2008,11,0,138,1.033333333,01/11/2008
21259,-47.06153,-10.596614,5,C,0,2008,11,0,139,1.033333333,01/11/2008
21260,-47.062626,-10.596689,5,C,0,2008,11,0,140,1.033333333,01/11/2008
21261,-47.070764,-10.593679,6,C,0,2008,11,0,141,1.033333333,01/11/2008
21262,-47.07138,-10.59283,6,C,0,2008,11,0,142,1.033333333,01/11/2008
21263,-47.072259,-10.593392,6,C,0,2008,11,0,143,1.033333333,01/11/2008
21264,-47.0716,-10.594275,6,C,0,2008,11,0,144,1.033333333,01/11/2008
21265,-47.085598,-10.60957,7,Q,0,2008,11,0,145,1.033333333,01/11/2008
21266,-47.085556,-10.610678,7,Q,0,2008,11,0,146,1.033333333,01/11/2008
21267,-47.086454,-10.61114,7,Q,0,2008,11,0,147,1.033333333,01/11/2008
21268,-47.086464,-10.610122,7,Q,0,2008,11,0,148,1.033333333,01/11/2008
21269,-47.010981,-11.216912,1,Q,0,2008,11,0,149,4.1,01/11/2008
21270,-47.011551,-11.217891,1,Q,0,2008,11,0,150,77.16666667,01/11/2008
21271,-47.010789,-11.218513,1,Q,0,2008,11,0,151,4.1,01/11/2008
21272,-47.010171,-11.217606,1,Q,0,2008,11,0,152,4.1,01/11/2008
21273,-47.011064,-11.223661,2,Q,0,2008,11,0,153,4.1,01/11/2008
21274,-47.010977,-11.224618,2,Q,0,2008,11,0,154,4.1,01/11/2008
21275,-47.009866,-11.224509,2,Q,0,2008,11,0,155,4.1,01/11/2008
21276,-47.009974,-11.223521,2,Q,0,2008,11,0,156,4.1,01/11/2008
21277,-47.014235,-11.209775,3,C,0,2008,11,0,157,37.56666667,01/11/2008
21278,-47.014179,-11.208786,3,C,0,2008,11,0,158,37.56666667,01/11/2008
21279,-47.01518,-11.208643,3,C,0,2008,11,0,159,37.56666667,01/11/2008
21280,-47.015219,-11.209604,3,C,0,2008,11,0,160,37.56666667,01/11/2008
21281,-46.996169,-11.21593,4,C/Q,0,2008,11,0,161,4.1,01/11/2008
21282,-46.996169,-11.21593,4,C/Q,0,2008,11,0,162,4.1,01/11/2008
21283,-46.995687,-11.214423,4,C/Q,0,2008,11,0,163,4.1,01/11/2008
21284,-46.996659,-11.214942,4,C/Q,0,2008,11,0,164,4.1,01/11/2008
21285,-47.013215,-11.173,5,C,0,2008,11,0,165,5.1,01/11/2008
21286,-47.014155,-11.173341,5,C,0,2008,11,0,166,5.1,01/11/2008
21287,-47.013702,-11.174214,5,C,0,2008,11,0,167,5.1,01/11/2008
21288,-47.012681,-11.173917,5,C,0,2008,11,0,168,5.1,01/11/2008
21289,-47.000047,-11.206905,6,Q,0,2008,11,0,169,5.1,01/11/2008
21290,-46.99911,-11.206903,6,Q,0,2008,11,0,170,5.1,01/11/2008
21291,-46.999079,-11.205802,6,Q,0,2008,11,0,171,5.1,01/11/2008
21292,-47.000111,-11.205861,6,Q,0,2008,11,0,172,5.1,01/11/2008
21293,-46.787155,-11.115006,A2,A2_1,0,2008,11,0,173,18.33333333,01/11/2008
21294,-46.787803,-11.112436,A2,A2_10,0,2008,11,0,174,1.033333333,01/11/2008
21295,-46.788079,-11.112365,A2,A2_11,0,2008,11,0,175,1.033333333,01/11/2008
21296,-46.787984,-11.111893,A2,A2_12,0,2008,11,0,176,1.033333333,01/11/2008
21297,-46.787031,-11.11471,A2,A2_2,0,2008,11,0,177,18.33333333,01/11/2008
21298,-46.78732,-11.114428,A2,A2_3,0,2008,11,0,178,18.33333333,01/11/2008
21299,-46.787193,-11.114115,A2,A2_4,0,2008,11,0,179,18.33333333,01/11/2008
21300,-46.787518,-11.113908,A2,A2_5,0,2008,11,0,180,1.033333333,01/11/2008
21301,-46.787324,-11.113484,A2,A2_6,0,2008,11,0,181,1.033333333,01/11/2008
21302,-46.787638,-11.113322,A2,A2_7,0,2008,11,0,182,1.033333333,01/11/2008
21303,-46.787483,-11.112989,A2,A2_8,0,2008,11,0,183,1.033333333,01/11/2008
21304,-46.78783,-11.11282,A2,A2_9,0,2008,11,0,184,1.033333333,01/11/2008
21305,-46.776822,-11.108882,A1,A1_1,0,2008,11,0,185,40.63333333,01/11/2008
21306,-46.778468,-11.107078,A1,A1_10,0,2008,11,0,186,40.63333333,01/11/2008
21307,-46.778853,-11.107034,A1,A1_11,0,2008,11,0,187,40.63333333,01/11/2008
21308,-46.779053,-11.106699,A1,A1_12,0,2008,11,0,188,40.63333333,01/11/2008
21309,-46.776923,-11.108576,A1,A1_2,0,2008,11,0,189,40.63333333,01/11/2008
21310,-46.777203,-11.108562,A1,A1_3,0,2008,11,0,190,40.63333333,01/11/2008
21311,-46.777345,-11.108202,A1,A1_4,0,2008,11,0,191,40.63333333,01/11/2008
21312,-46.777659,-11.108155,A1,A1_5,0,2008,11,0,192,40.63333333,01/11/2008
21313,-46.777622,-11.107845,A1,A1_6,0,2008,11,0,193,40.63333333,01/11/2008
21314,-46.778093,-11.107801,A1,A1_7,0,2008,11,0,194,40.63333333,01/11/2008
21315,-46.77813,-11.107449,A1,A1_8,0,2008,11,0,195,40.63333333,01/11/2008
21316,-46.778458,-11.107417,A1,A1_9,0,2008,11,0,196,40.63333333,01/11/2008
21317,-46.841443,-11.176192,A3,A3_1,0,2008,11,0,197,14.23333333,01/11/2008
21318,-46.843739,-11.174915,A3,A3_10,0,2008,11,0,198,14.23333333,01/11/2008
21319,-46.844019,-11.174932,A3,A3_11,0,2008,11,0,199,14.23333333,01/11/2008
21320,-46.844188,-11.174597,A3,A3_12,0,2008,11,0,200,14.23333333,01/11/2008
21321,-46.841764,-11.175947,A3,A3_2,0,2008,11,0,201,14.23333333,01/11/2008
21322,-46.84215,-11.176036,A3,A3_3,0,2008,11,0,202,14.23333333,01/11/2008
21323,-46.842225,-11.17574,A3,A3_4,0,2008,11,0,203,14.23333333,01/11/2008
21324,-46.842608,-11.17576,A3,A3_5,0,2008,11,0,204,14.23333333,01/11/2008
21325,-46.842739,-11.175461,A3,A3_6,0,2008,11,0,205,14.23333333,01/11/2008
21326,-46.843079,-11.175497,A3,A3_7,0,2008,11,0,206,14.23333333,01/11/2008
21327,-46.843208,-11.175273,A3,A3_8,0,2008,11,0,207,14.23333333,01/11/2008
21328,-46.843612,-11.175206,A3,A3_9,0,2008,11,0,208,14.23333333,01/11/2008
21329,-46.73866,-11.126046,A4,A4_1,0,2008,11,0,209,14.23333333,01/11/2008
21330,-46.736773,-11.127496,A4,A4_10,0,2008,11,0,210,14.23333333,01/11/2008
21331,-46.736429,-11.127448,A4,A4_11,0,2008,11,0,211,14.23333333,01/11/2008
21332,-46.736383,-11.127841,A4,A4_12,0,2008,11,0,212,14.23333333,01/11/2008
21333,-46.738502,-11.126405,A4,A4_2,0,2008,11,0,213,14.23333333,01/11/2008
21334,-46.738202,-11.126406,A4,A4_3,0,2008,11,0,214,14.23333333,01/11/2008
21335,-46.738111,-11.12675,A4,A4_4,0,2008,11,0,215,14.23333333,01/11/2008
21336,-46.73782,-11.12683,A4,A4_5,0,2008,11,0,216,14.23333333,01/11/2008
21337,-46.737725,-11.127135,A4,A4_6,0,2008,11,0,217,14.23333333,01/11/2008
21338,-46.737409,-11.12697,A4,A4_7,0,2008,11,0,218,14.23333333,01/11/2008
21339,-46.737253,-11.127309,A4,A4_8,0,2008,11,0,219,14.23333333,01/11/2008
21340,-46.736936,-11.127182,A4,A4_9,0,2008,11,0,220,14.23333333,01/11/2008
21341,-46.89887,-11.09618,1,C,0,2008,12,0,1,29.46666667,01/12/2008
21342,-46.8995,-11.0965,1,C,0,2008,12,0,2,29.46666667,01/12/2008
21343,-46.90019,-11.09758,1,C,0,2008,12,0,3,29.46666667,01/12/2008
21344,-46.89916,-11.0974,1,C,0,2008,12,0,4,29.46666667,01/12/2008
21345,-46.89176,-11.1055,2,C,0,2008,12,0,5,3.033333333,01/12/2008
21346,-46.891,-11.10464,2,C,0,2008,12,0,6,3.033333333,01/12/2008
21347,-46.89186,-11.10406,2,C,0,2008,12,0,7,3.033333333,01/12/2008
21348,-46.89249,-11.10476,2,C,0,2008,12,0,8,3.033333333,01/12/2008
21349,-46.916,-11.04488,3,C,0,2008,12,0,9,3.033333333,01/12/2008
21350,-46.9162,-11.0938,3,C,0,2008,12,0,10,29.46666667,01/12/2008
21351,-46.91515,-11.09401,3,C,0,2008,12,0,11,29.46666667,01/12/2008
21352,-46.91497,-11.09508,3,C,0,2008,12,0,12,15.23333333,01/12/2008
21353,-46.88975,-11.07628,4,C,0,2008,12,0,13,3.033333333,01/12/2008
21354,-46.89075,-11.07611,4,C,0,2008,12,0,14,3.033333333,01/12/2008
21355,-46.89092,-11.07506,4,C,0,2008,12,0,15,3.033333333,01/12/2008
21356,-46.88989,-11.07519,4,C,0,2008,12,0,16,3.033333333,01/12/2008
21357,-46.89765,-11.08214,5,C,0,2008,12,0,17,3.033333333,01/12/2008
21358,-46.89865,-11.08156,5,C,0,2008,12,0,18,3.033333333,01/12/2008
21359,-46.89833,-11.08057,5,C,0,2008,12,0,19,3.033333333,01/12/2008
21360,-46.8974,-11.08102,5,C,0,2008,12,0,20,3.033333333,01/12/2008
21361,-46.89968,-11.0723,6,C,0,2008,12,0,21,3.033333333,01/12/2008
21362,-46.9008,-11.07211,6,C,0,2008,12,0,22,3.033333333,01/12/2008
21363,-46.90082,-11.07103,6,C,0,2008,12,0,23,3.033333333,01/12/2008
21364,-46.89976,-11.07117,6,C,0,2008,12,0,24,3.033333333,01/12/2008
21365,-46.97746,-11.11471,7,Q,0,2008,12,0,25,15.23333333,01/12/2008
21366,-46.97787,-11.11374,7,Q,0,2008,12,0,26,17.3,01/12/2008
21367,-46.97869,-11.11426,7,Q,0,2008,12,0,27,15.23333333,01/12/2008
21368,-46.97846,-11.11523,7,Q,0,2008,12,0,28,15.23333333,01/12/2008
21369,-46.88272,-11.07277,8,A4,0,2008,12,0,29,3.033333333,01/12/2008
21370,-46.88177,-11.07216,8,A4,0,2008,12,0,30,3.033333333,01/12/2008
21371,-46.88163,-11.07386,8,A4,0,2008,12,0,31,3.033333333,01/12/2008
21372,-46.88266,-11.07372,8,A4,0,2008,12,0,32,3.033333333,01/12/2008
21373,-46.881882,-11.15884,1,C,0,2008,12,0,33,16.26666667,01/12/2008
21374,-46.881983,-11.157742,1,C,0,2008,12,0,34,16.26666667,01/12/2008
21375,-46.883036,-11.157297,1,C,0,2008,12,0,35,16.26666667,01/12/2008
21376,-46.883208,-11.158463,1,C,0,2008,12,0,36,16.26666667,01/12/2008
21377,-46.883839,-11.183448,2,Q,0,2008,12,0,37,16.26666667,01/12/2008
21378,-46.882763,-11.183628,2,Q,0,2008,12,0,38,16.26666667,01/12/2008
21379,-46.882425,-11.182674,2,Q,0,2008,12,0,39,16.26666667,01/12/2008
21380,-46.883345,-11.182414,2,Q,0,2008,12,0,40,16.26666667,01/12/2008
21381,-46.888855,-11.184912,3,Q,0,2008,12,0,41,41.63333333,01/12/2008
21382,-46.889986,-11.185035,3,Q,0,2008,12,0,42,41.63333333,01/12/2008
21383,-46.890072,-11.186071,3,Q,0,2008,12,0,43,41.63333333,01/12/2008
21384,-46.889083,-11.186058,3,Q,0,2008,12,0,44,41.63333333,01/12/2008
21385,-46.887358,-11.20474,4,Q,0,2008,12,0,45,16.26666667,01/12/2008
21386,-46.888345,-11.205239,4,Q,0,2008,12,0,46,16.26666667,01/12/2008
21387,-46.888279,-11.206244,4,Q,0,2008,12,0,47,16.26666667,01/12/2008
21388,-46.887185,-11.206275,4,Q,0,2008,12,0,48,16.26666667,01/12/2008
21389,-46.8782,-11.212815,5,C,0,2008,12,0,49,16.26666667,01/12/2008
21390,-46.877111,-11.212648,5,C,0,2008,12,0,50,16.26666667,01/12/2008
21391,-46.876888,-11.213708,5,C,0,2008,12,0,51,16.26666667,01/12/2008
21392,-46.878326,-11.213834,5,C,0,2008,12,0,52,16.26666667,01/12/2008
21393,-46.89159,-11.225943,6,C,0,2008,12,0,53,16.26666667,01/12/2008
21394,-46.891822,-11.226958,6,C,0,2008,12,0,54,16.26666667,01/12/2008
21395,-46.893025,-11.226801,6,C,0,2008,12,0,55,16.26666667,01/12/2008
21396,-46.892712,-11.225848,6,C,0,2008,12,0,56,16.26666667,01/12/2008
21397,-46.837305,-11.242036,8,Q,0,2008,12,0,57,6.1,01/12/2008
21398,-46.836806,-11.241228,8,Q,0,2008,12,0,58,6.1,01/12/2008
21399,-46.837703,-11.240784,8,Q,0,2008,12,0,59,6.1,01/12/2008
21400,-46.838232,-11.241617,8,Q,0,2008,12,0,60,6.1,01/12/2008
21401,-46.719281,-11.1129,1,Q,0,2008,12,0,61,15.23333333,01/12/2008
21402,-46.720074,-11.112076,1,Q,0,2008,12,0,62,15.23333333,01/12/2008
21403,-46.720713,-11.112873,1,Q,0,2008,12,0,63,15.23333333,01/12/2008
21404,-46.719935,-11.113544,1,Q,0,2008,12,0,64,15.23333333,01/12/2008
21405,-46.715417,-11.11512,2,Q,0,2008,12,0,65,15.23333333,01/12/2008
21406,-46.715975,-11.115872,2,Q,0,2008,12,0,66,15.23333333,01/12/2008
21407,-46.715187,-11.116357,2,Q,0,2008,12,0,67,15.23333333,01/12/2008
21408,-46.71444,-11.115482,2,Q,0,2008,12,0,68,15.23333333,01/12/2008
21409,-46.707661,-11.120645,3,Q,0,2008,12,0,69,15.23333333,01/12/2008
21410,-46.706721,-11.120957,3,Q,0,2008,12,0,70,15.23333333,01/12/2008
21411,-46.706638,-11.121977,3,Q,0,2008,12,0,71,18.3,01/12/2008
21412,-46.70766,-11.121758,3,Q,0,2008,12,0,72,18.3,01/12/2008
21413,-46.698417,-11.111898,4,Q,0,2008,12,0,73,15.23333333,01/12/2008
21414,-46.698308,-11.112882,4,Q,0,2008,12,0,74,15.23333333,01/12/2008
21415,-46.699255,-11.112872,4,Q,0,2008,12,0,75,15.23333333,01/12/2008
21416,-46.699362,-11.111955,4,Q,0,2008,12,0,76,15.23333333,01/12/2008
21417,-46.711226,-11.126891,5,C,0,2008,12,0,77,18.3,01/12/2008
21418,-46.711008,-11.127874,5,C,0,2008,12,0,78,18.3,01/12/2008
21419,-46.711938,-11.127495,5,C,0,2008,12,0,79,15.23333333,01/12/2008
21420,-46.712149,-11.126555,5,C,0,2008,12,0,80,15.23333333,01/12/2008
21421,-46.694331,-11.130838,6,C,0,2008,12,0,81,18.3,01/12/2008
21422,-46.694805,-11.131688,6,C,0,2008,12,0,82,18.3,01/12/2008
21423,-46.695888,-11.131619,6,C,0,2008,12,0,83,18.3,01/12/2008
21424,-46.695385,-11.130736,6,C,0,2008,12,0,84,18.3,01/12/2008
21425,-46.673099,-11.132418,7,C,0,2008,12,0,85,15.23333333,01/12/2008
21426,-46.673063,-11.131456,7,C,0,2008,12,0,86,15.23333333,01/12/2008
21427,-46.673886,-11.131799,7,C,0,2008,12,0,87,15.23333333,01/12/2008
21428,-46.674099,-11.132791,7,C,0,2008,12,0,88,15.23333333,01/12/2008
21429,-46.662423,-11.144908,8,C,0,2008,12,0,89,4.066666667,01/12/2008
21430,-46.662354,-11.145961,8,C,0,2008,12,0,90,4.066666667,01/12/2008
21431,-46.663457,-11.146304,8,C,0,2008,12,0,91,4.066666667,01/12/2008
21432,-46.663664,-11.145247,8,C,0,2008,12,0,92,4.066666667,01/12/2008
21433,-46.63057,-11.139153,1,C,0,2008,12,0,93,29.46666667,01/12/2008
21434,-46.630945,-11.140677,1,C,0,2008,12,0,94,29.46666667,01/12/2008
21435,-46.632464,-11.140272,1,C,0,2008,12,0,95,29.46666667,01/12/2008
21436,-46.632013,-11.13884,1,C,0,2008,12,0,96,29.46666667,01/12/2008
21437,-46.641,-11.135872,2,C,0,2008,12,0,97,54.8,01/12/2008
21438,-46.641638,-11.137185,2,C,0,2008,12,0,98,54.8,01/12/2008
21439,-46.643031,-11.136616,2,C,0,2008,12,0,99,54.8,01/12/2008
21440,-46.642383,-11.135341,2,C,0,2008,12,0,100,54.8,01/12/2008
21441,-46.651094,-11.129468,3,C,0,2008,12,0,101,15.23333333,01/12/2008
21442,-46.652409,-11.128828,3,C,0,2008,12,0,102,15.23333333,01/12/2008
21443,-46.651953,-11.127411,3,C,0,2008,12,0,103,15.23333333,01/12/2008
21444,-46.650534,-11.128105,3,C,0,2008,12,0,104,15.23333333,01/12/2008
21445,-46.679502,-11.141203,4,Q,0,2008,12,0,105,4.066666667,01/12/2008
21446,-46.678042,-11.141591,4,Q,0,2008,12,0,106,4.066666667,01/12/2008
21447,-46.678366,-11.142978,4,Q,0,2008,12,0,107,4.066666667,01/12/2008
21448,-46.679762,-11.142583,4,Q,0,2008,12,0,108,4.066666667,01/12/2008
21449,-46.684988,-11.147101,5,Q,0,2008,12,0,109,4.066666667,01/12/2008
21450,-46.684869,-11.14855,5,Q,0,2008,12,0,110,4.066666667,01/12/2008
21451,-46.686442,-11.148738,5,Q,0,2008,12,0,111,4.066666667,01/12/2008
21452,-46.686634,-11.147247,5,Q,0,2008,12,0,112,4.066666667,01/12/2008
21453,-46.689609,-11.139821,6,Q,0,2008,12,0,113,4.066666667,01/12/2008
21454,-46.688271,-11.13296,6,Q,0,2008,12,0,114,4.066666667,01/12/2008
21455,-46.688958,-11.137659,6,Q,0,2008,12,0,115,4.066666667,01/12/2008
21456,-46.690251,-11.138578,6,Q,0,2008,12,0,116,4.066666667,01/12/2008
21457,-46.708033,-11.11132,7,C,0,2008,12,0,117,15.23333333,01/12/2008
21458,-46.709225,-11.112166,7,C,0,2008,12,0,118,15.23333333,01/12/2008
21459,-46.710165,-11.110926,7,C,0,2008,12,0,119,15.23333333,01/12/2008
21460,-46.709001,-11.110098,7,C,0,2008,12,0,120,15.23333333,01/12/2008
21461,-47.008416,-10.602658,1,Q,0,2008,12,0,121,2.033333333,01/12/2008
21462,-47.009322,-10.603207,1,Q,0,2008,12,0,122,2.033333333,01/12/2008
21463,-47.00845,-10.603955,1,Q,0,2008,12,0,123,2.033333333,01/12/2008
21464,-47.007556,-10.603286,1,Q,0,2008,12,0,124,2.033333333,01/12/2008
21465,-47.016044,-10.594532,2,C,0,2008,12,0,125,2.033333333,01/12/2008
21466,-47.015967,-10.593564,2,C,0,2008,12,0,126,2.033333333,01/12/2008
21467,-47.015032,-10.593499,2,C,0,2008,12,0,127,2.033333333,01/12/2008
21468,-47.014932,-10.594502,2,C,0,2008,12,0,128,2.033333333,01/12/2008
21469,-47.026077,-10.592361,3,C,0,2008,12,0,129,2.033333333,01/12/2008
21470,-47.026104,-10.592294,3,C,0,2008,12,0,130,2.033333333,01/12/2008
21471,-47.024838,-10.591314,3,C,0,2008,12,0,131,2.033333333,01/12/2008
21472,-47.024949,-10.59233,3,C,0,2008,12,0,132,2.033333333,01/12/2008
21473,-47.053902,-10.594917,4,C,0,2008,12,0,133,2.033333333,01/12/2008
21474,-47.052909,-10.594722,4,C,0,2008,12,0,134,2.033333333,01/12/2008
21475,-47.053344,-10.595737,4,C,0,2008,12,0,135,2.033333333,01/12/2008
21476,-47.054465,-10.595817,4,C,0,2008,12,0,136,2.033333333,01/12/2008
