campaign	ID_reg	sampling_day	date	hour	sampling_point	Y	pitfall	pitfall_code	aiq_code	TUF	treatment	treat_code	lat	long	genus	specie	sp_code	recapture	colected	Etiqueta_MRCM	sex	svl_mm	tail_mm	reg_tail	CRC_original	tail_original	att	reg_tail_original	gross_weight	sexo_provisório	bag_weight	weight_animal	sample	att_recente	machucado_recente	cicatriz_umbilical	cicatriz_corpo	ácaro	att_manuseio	ovada	obs1	obs2	obs3	obs4	obs5	obs6	obs_correcao_planilha_sexo	obs_correcao_planilha_peso_do_saco	obs_correcao_planilha_att	obs_sucesso_captura
C2	1199	6	01/04/2021	8:03	2	A	P	2AP	C2-2A	5	Q	5Q	-11.183448	-46.883839	Ameivula	jalapensis	amejal	NA	NA	NA	J	50.00 	37.00 	76.00 	5.00 	3.70 	x	7.60 	3.70 	NA	0.70 	3.00 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1205	6	01/04/2021	8:58	3	b	P	3bP	C2-3b	4	Q	4Q	-11.185035	-46.889986	Ameivula	jalapensis	amejal	x	NA	NA	J	NA	NA	NA	NA	NA	NA	NA	3.40 	NA	0.70 	2.70 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1228	6	01/04/2021	11:27	6	C	C	6CC	C2-6C	3	C	3C	-11.226801	-46.893025	Ameivula	jalapensis	amejal	NA	NA	NA	NA	91.10 	76.00 	49.00 	9.11 	7.60 	x	4.90 	2.90 	NA	0.70 	2.20 	NA	NA	NA	NA	NA	virilha	NA	NA	acaro_na_virilha	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1231	6	01/04/2021	11:42	6	D	P	6DP	C2-6D	3	C	3C	-11.225848	-46.892712	Ameivula	jalapensis	amejal	NA	NA	NA	F	54.00 	140.00 	NA	5.40 	14.00 	NA	NA	5.10 	NA	0.70 	4.40 	NA	NA	mão	NA	NA	NA	NA	NA	mão_esquerda_machucada	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1237	6	01/04/2021	12:34	8	C	P	8CP	C2-8C	4	Q	4Q	-11.240784	-46.837703	Ameivula	jalapensis	amejal	NA	NA	NA	M	53.00 	113.00 	NA	5.30 	11.30 	NA	NA	5.00 	NA	0.70 	4.30 	NA	NA	NA	NA	NA	barriga_virilha	NA	NA	acaro_na_virilha_e_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1239	6	01/04/2021	12:45	8	D	P	8DP	C2-8D	4	Q	4Q	-11.241617	-46.838232	Ameivula	jalapensis	amejal	NA	NA	NA	J	31.50 	61.00 	NA	3.15 	6.10 	NA	NA	2.30 	NA	0.70 	1.60 	NA	NA	NA	sim	NA	NA	NA	NA	NA	cicatriz_umbilical	NA	NA	NA	NA	NA	NA	NA	NA
C2	1245	7	02/04/2021	6:59	1	b	p	1bp	C2-1b	5	C	5C	-11.157742	-46.881983	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.70 	142.00 	NA	5.67 	14.20 	NA	NA	5.00 	NA	0.70 	4.30 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1251	7	02/04/2021	8:35	3	c	c	3cc	C2-3c	4	Q	4Q	-11.186071	-46.890072	Ameivula	jalapensis	amejal	NA	NA	NA	j	41.80 	93.00 	NA	4.18 	9.30 	NA	NA	3.20 	NA	0.70 	2.50 	NA	NA	NA	NA	NA	NA	NA	NA	atacado_pela_lacraia	fez_coco_	acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA
C2	1252	7	02/04/2021	8:38	3	d	p	3dp	C2-3d	4	Q	4Q	-11.186058	-46.889083	Ameivula	jalapensis	amejal	NA	NA	NA	m	53.00 	75.00 	NA	5.30 	7.50 	x	NA	4.60 	NA	0.70 	3.90 	NA	sim	NA	NA	NA	NA	NA	NA	att_recente	ácaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA
C2	1260	7	02/04/2021	10:43	6	b	c	6bc	C2-6b	3	C	3C	-11.226958	-46.891822	Ameivula	jalapensis	amejal	NA	NA	185	m	65.90 	151.00 	NA	6.59 	15.10 	NA	NA	5.30 	NA	0.00 	5.30 	NA	NA	NA	NA	NA	NA	NA	NA	morto_no_balde	NA	NA	NA	NA	NA	NA	"O_peso_do_saco_estava_como_***_porque_o_animal_foi_pesado_sem_saco._Vou_alterar_para_0,0"	NA	NA
C2	1262	8	03/04/2021	6:43	1	b	p	1bp	C2-1b	5	C	5C	-11.157742	-46.881983	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.90 	139.00 	NA	5.59 	13.90 	NA	NA	5.40 	NA	0.70 	4.70 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_na_barriga	fez_coco_	NA	NA	NA	NA	NA	NA	NA	NA
C2	1265	8	03/04/2021	6:58	1	c	p	1cp	C2-1c	5	C	5C	-11.157297	-46.883036	Ameivula	jalapensis	amejal	NA	NA	NA	m	53.80 	110.00 	NA	5.38 	11.00 	NA	NA	4.10 	NA	0.00 	4.10 	NA	NA	NA	NA	NA	NA	NA	NA	comido_no_balde	peso_sem_saco	NA	NA	NA	NA	NA	"O_peso_do_saco_estava_como_***_porque_o_animal_foi_pesado_sem_saco._Vou_alterar_para_0,0"	NA	NA
C2	1291	8	03/04/2021	10:14	5	d	p	5dp	C2-5d	4	C	4C	-11.213834	-46.878326	Ameivula	jalapensis	amejal	NA	NA	NA	j	32.70 	65.00 	NA	3.27 	6.50 	NA	NA	2.20 	NA	0.70 	1.50 	NA	NA	NA	sim	NA	NA	NA	NA	NA	cicatriz_umbilical	NA	NA	NA	NA	NA	NA	NA	NA
C2	1294	8	03/04/2021	10:48	6	a	p	6ap	C2-6a	3	C	3C	-11.225943	-46.89159	Ameivula	jalapensis	amejal	NA	NA	NA	M	54.90 	104.00 	43.00 	5.49 	10.40 	x	4.30 	5.20 	NA	0.70 	4.50 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C2	1295	8	03/04/2021	10:48	6	a	p	6ap	C2-6a	3	C	3C	-11.225943	-46.89159	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.70 	121.00 	51.00 	5.67 	12.10 	x	5.10 	5.40 	NA	0.70 	4.70 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_na_barriga	fazendo_muda	NA	NA	NA	NA	NA	NA	"estava_sem_o_x_marcado_em_att,_mesmo_com_valores_numéricos_na_coluna_ao_lado._Marquei_o_x_na_coluna_att_hoje_07/03/2024)"	NA
C2	1296	8	03/04/2021	11:01	6	b	p	6bp	C2-6b	3	C	3C	-11.226958	-46.891822	Ameivula	jalapensis	amejal	NA	NA	NA	m	66.20 	129.00 	NA	6.62 	12.90 	NA	NA	6.00 	NA	0.70 	5.30 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1300	8	03/04/2021	11:44	8	b	p	8bp	C2-8b	4	Q	4Q	-11.241228	-46.836806	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.00 	37.00 	36.00 	5.70 	3.70 	x	3.60 	5.30 	NA	0.70 	4.60 	NA	sim	NA	NA	NA	NA	NA	NA	att_recente	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1301	8	03/04/2021	11:52	8	c	c	8cc	C2-8c	4	Q	4Q	-11.240784	-46.837703	Ameivula	jalapensis	amejal	NA	NA	NA	j	42.40 	94.00 	NA	4.24 	9.40 	NA	NA	3.10 	NA	0.70 	2.40 	NA	NA	NA	NA	NA	barriga_virilha	NA	NA	acaro_na_barriga_e_virilha	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1331	9	04/04/2021	9:50	4	c	c	4cc	C2-4c	4	Q	4Q	-11.206244	-46.888279	Ameivula	jalapensis	amejal	NA	x	188	j	31.60 	63.00 	NA	3.16 	6.30 	NA	NA	2.20 	NA	0.70 	1.50 	NA	NA	NA	sim	NA	NA	NA	NA	morreu_no_calor_do_carro	cicatriz_umbilical	NA	NA	NA	NA	NA	NA	NA	NA
C2	1343	9	04/04/2021	11:09	5	b	p	5bp	C2-5b	4	C	4C	-11.212648	-46.877111	Ameivula	jalapensis	amejal	NA	NA	NA	NA	40.00 	94.00 	NA	4.00 	9.40 	NA	NA	2.90 	NA	0.70 	2.20 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_na_barriga	fez_coco_	NA	NA	NA	NA	NA	NA	NA	NA
C2	1350	9	04/04/2021	12:16	6	c	p	6cp	C2-6c	3	C	3C	-11.226801	-46.893025	Ameivula	jalapensis	amejal	NA	NA	NA	M	47.60 	116.00 	NA	4.76 	11.60 	NA	NA	3.70 	NA	0.70 	3.00 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1355	9	04/04/2021	12:39	6	d	p	6dp	C2-6d	3	C	3C	-11.225848	-46.892712	Ameivula	jalapensis	amejal	NA	NA	NA	m	54.90 	130.90 	NA	5.49 	13.09 	NA	NA	5.50 	NA	0.70 	4.80 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1379	10	05/04/2021	8:36	4	b	p	4bp	C2-4b	4	Q	4Q	-11.205239	-46.888345	Ameivula	jalapensis	amejal	NA	NA	NA	f	48.70 	114.00 	NA	4.87 	11.40 	NA	NA	3.60 	NA	0.70 	2.90 	NA	NA	NA	NA	NA	barriga_cauda_virilha	NA	NA	acaro_barriga_virilha_e_base_da_cauda	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1381	10	05/04/2021	8:44	4	d	p	4dp	C2-4d	4	Q	4Q	-11.206275	-46.887185	Ameivula	jalapensis	amejal	x	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	5.00 	NA	0.70 	4.30 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1386	10	05/04/2021	9:27	5	c	c	5cc	C2-5c	4	C	4C	-11.213708	-46.876888	Ameivula	jalapensis	amejal	NA	NA	NA	NA	34.90 	69.00 	NA	3.49 	6.90 	NA	NA	2.00 	NA	0.70 	1.30 	NA	NA	NA	sim	NA	barriga	NA	NA	acaro_na_barriga	cicatriz_umbilical	fez_coco	NA	NA	NA	NA	NA	NA	NA
C2	1402	11	06/04/2021	NA	1	c	p	1cp	C2-1c	5	C	5C	-11.157297	-46.883036	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.30 	146.00 	NA	5.63 	14.60 	NA	NA	5.30 	NA	0.70 	4.60 	NA	NA	NA	NA	NA	barriga_cauda	NA	NA	acaro_barriga_e_cauda	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1411	11	06/04/2021	NA	2	a	p	2ap	C2-2a	5	Q	5Q	-11.183448	-46.883839	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.60 	132.00 	NA	5.76 	13.20 	NA	NA	5.40 	NA	0.70 	4.70 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1412	11	06/04/2021	NA	2	c	c	2cc	C2-2c	5	Q	5Q	-11.182674	-46.882425	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	5.70 	NA	0.70 	5.00 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1430	11	06/04/2021	NA	6	a	c	6ac	C2-6a	3	C	3C	-11.225943	-46.89159	Ameivula	jalapensis	amejal	NA	NA	NA	NA	53.90 	16.60 	NA	5.39 	1.66 	x	NA	4.80 	NA	0.70 	4.10 	NA	sim	NA	NA	NA	barriga	NA	NA	att_recente	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA
C2	1432	11	06/04/2021	NA	6	b	p	6bp	C2-6b	3	C	3C	-11.226958	-46.891822	Ameivula	jalapensis	amejal	NA	NA	NA	j	32.20 	67.00 	NA	3.22 	6.70 	NA	NA	1.90 	NA	0.70 	1.20 	NA	NA	NA	sim	NA	NA	NA	NA	NA	cicatriz_umbilical	NA	NA	NA	NA	NA	NA	NA	NA
C2	1437	11	06/04/2021	NA	8	b	p	8bp	C2-8b	4	Q	4Q	-11.241228	-46.836806	Ameivula	jalapensis	amejal	NA	NA	NA	j	35.60 	70.70 	38.00 	3.56 	7.07 	x	3.80 	2.40 	NA	0.70 	1.70 	NA	NA	NA	sim	NA	barriga_cloaca_virilha	NA	NA	acaro_barriga_virilha_e_cloaca	cicatriz_umbilical	NA	NA	NA	NA	NA	NA	NA	NA
C2	1452	12	07/04/2021	7:46	2	d	p	2dp	C2-2d	5	Q	5Q	-11.182414	-46.883345	Ameivula	jalapensis	amejal	NA	NA	NA	m	45.30 	100.00 	NA	4.53 	10.00 	NA	NA	3.20 	NA	0.70 	2.50 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1453	12	07/04/2021	8:11	3	a	p	3ap	C2-3a	4	Q	4Q	-11.184912	-46.888855	Ameivula	jalapensis	amejal	NA	NA	NA	m	47.60 	109.00 	NA	4.76 	10.90 	NA	NA	3.50 	NA	0.70 	2.80 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1461	12	07/04/2021	8:45	3	d	p	3dp	C2-3d	4	Q	4Q	-11.186058	-46.889083	Ameivula	jalapensis	amejal	NA	NA	NA	f	56.30 	124.00 	NA	5.63 	12.40 	NA	NA	5.20 	NA	0.70 	4.50 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1463	12	07/04/2021	9:14	4	b	p	4bp	C2-4b	4	Q	4Q	-11.205239	-46.888345	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	4.50 	NA	0.70 	3.80 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1464	12	07/04/2021	9:14	4	b	p	4bp	C2-4b	4	Q	4Q	-11.205239	-46.888345	Ameivula	jalapensis	amejal	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	5.10 	NA	0.70 	4.40 	NA	NA	NA	NA	NA	barriga_cloaca_virilha	NA	NA	acaro_barriga_virilha_e_cloaca	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1467	12	07/04/2021	9:14	4	b	p	4bp	C2-4b	4	Q	4Q	-11.205239	-46.888345	Ameivula	jalapensis	amejal	NA	NA	NA	m	47.60 	108.00 	NA	4.76 	10.80 	NA	NA	3.50 	NA	0.70 	2.80 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1471	12	07/04/2021	10:15	5	a	p	5ap	C2-5a	4	C	4C	-11.212815	-46.8782	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	5.00 	m	0.70 	4.30 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1474	12	07/04/2021	10:20	5	b	p	5bp	C2-5b	4	C	4C	-11.212648	-46.877111	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	5.10 	m	0.70 	4.40 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1479	12	07/04/2021	11:20	8	a	p	8ap	C2-8a	4	Q	4Q	-11.242036	-46.837305	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	4.60 	m	0.70 	3.90 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1481	12	07/04/2021	11:28	8	b	p	8bp	C2-8b	4	Q	4Q	-11.241228	-46.836806	Ameivula	jalapensis	amejal	NA	NA	NA	f	56.80 	115.00 	NA	5.68 	11.50 	NA	NA	5.40 	f	0.70 	4.70 	NA	NA	NA	NA	NA	barriga	NA	sim	acaro_barriga	ovada	NA	NA	NA	NA	NA	NA	NA	NA
C2	1483	12	07/04/2021	11:34	8	c	p	8cp	C2-8c	4	Q	4Q	-11.240784	-46.837703	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	5.00 	m	0.70 	4.30 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1488	12	07/04/2021	12:27	6	a	p	6ap	C2-6a	3	C	3C	-11.225943	-46.89159	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.70 	146.00 	NA	5.77 	14.60 	NA	NA	6.00 	f	0.70 	5.30 	NA	NA	NA	NA	NA	barriga	NA	sim	acaro_barriga	ovada	coco	NA	NA	NA	NA	NA	NA	NA
C2	1490	12	07/04/2021	12:34	6	b	p	6bp	C2-6b	3	C	3C	-11.226958	-46.891822	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	4.90 	m	0.70 	4.20 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1492	12	07/04/2021	12:40	6	c	p	6cp	C2-6c	3	C	3C	-11.226801	-46.893025	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	5.20 	m	0.70 	4.50 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1493	12	07/04/2021	12:43	6	d	p	6dp	C2-6d	3	C	3C	-11.225848	-46.892712	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	5.30 	m	0.70 	4.60 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1512	13	08/04/2021	7:13	1	c	p	1cp	C2-1c	5	C	5C	-11.157297	-46.883036	Ameivula	jalapensis	amejal	NA	NA	NA	f	59.00 	112.00 	NA	5.90 	11.20 	NA	NA	5.80 	f	0.70 	5.10 	NA	NA	NA	NA	NA	NA	NA	provavelmente	barriguda	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1513	13	08/04/2021	7:52	2	a	p	2ap	C2-2a	5	Q	5Q	-11.183448	-46.883839	Ameivula	jalapensis	amejal	NA	NA	NA	j	33.30 	65.00 	NA	3.33 	6.50 	NA	NA	1.90 	j	0.70 	1.20 	NA	NA	NA	sim	NA	NA	NA	NA	NA	cicatriz_umbilical	NA	NA	NA	NA	NA	NA	NA	NA
C2	1514	13	08/04/2021	8:14	2	b	c	2bc	C2-2b	5	Q	5Q	-11.183628	-46.882763	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	4.60 	m	0.70 	3.90 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1515	13	08/04/2021	8:32	3	a	c	3ac	C2-3a	4	Q	4Q	-11.184912	-46.888855	Ameivula	jalapensis	amejal	NA	NA	NA	f	55.90 	82.00 	40.00 	5.59 	8.20 	x	4.00 	4.50 	f	0.70 	3.80 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1522	13	08/04/2021	9:32	4	b	p	4bp	C2-4b	4	Q	4Q	-11.205239	-46.888345	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	5.50 	m	0.70 	4.80 	NA	NA	NA	NA	NA	barriga	NA	NA	mordeu	acaro_barriga	falta_escama_na_cabeça	NA	NA	NA	NA	NA	NA	NA
C2	1528	13	08/04/2021	10:22	5	d	p	5dp	C2-5d	4	C	4C	-11.213834	-46.878326	Ameivula	jalapensis	amejal	NA	NA	NA	j	33.50 	69.00 	NA	3.35 	6.90 	NA	NA	2.30 	j	0.70 	1.60 	NA	NA	NA	sim	NA	barriga	NA	NA	acaro_barriga	cicatriz_umbilical	coco	NA	NA	NA	NA	NA	NA	NA
C2	1529	13	08/04/2021	10:56	6	b	p	6bp	C2-6b	3	C	3C	-11.226958	-46.891822	Ameivula	jalapensis	amejal	NA	NA	NA	F	NA	NA	NA	NA	NA	NA	NA	3.40 	NA	0.70 	2.70 	NA	NA	NA	NA	NA	barriga_cauda	NA	NA	acaro_barriga_base_cauda	NA	NA	NA	NA	NA	"O_sexo_estava_como_f/j._Vou_deixar_apenas_como_fêmea,_porque_o_fato_de_ser_jovem_dá_pra_ver_pelas_medidas_morfométricas"	NA	NA	NA
C2	1530	13	08/04/2021	10:56	6	b	c	6bc	C2-6b	3	C	3C	-11.226958	-46.891822	Ameivula	jalapensis	amejal	x	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	5.30 	f	0.70 	4.60 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1532	13	08/04/2021	11:36	8	b	p	8bp	C2-8b	4	Q	4Q	-11.241228	-46.836806	Ameivula	jalapensis	amejal	NA	NA	NA	j	48.20 	114.00 	NA	4.82 	11.40 	NA	NA	3.60 	j	0.70 	2.90 	NA	NA	NA	NA	NA	barriga	NA	NA	acaro_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1544	14	09/04/2021	7:44	3	c	p	3cp	C2-3c	4	Q	4Q	-11.186071	-46.890072	Ameivula	jalapensis	amejal	NA	NA	NA	j	33.00 	75.00 	NA	3.30 	7.50 	NA	NA	2.10 	j	0.70 	1.40 	NA	NA	NA	sim	NA	barriga	NA	NA	acaro_barriga	cicatriz_umbilical	coco	NA	NA	NA	NA	NA	NA	NA
C2	1550	14	09/04/2021	8:30	4	b	p	4bp	C2-4b	4	Q	4Q	-11.205239	-46.888345	Ameivula	jalapensis	amejal	NA	NA	NA	m	51.90 	132.00 	NA	5.19 	13.20 	NA	NA	4.80 	m	0.70 	4.10 	NA	NA	NA	NA	costas	NA	NA	NA	cicatriz_nas_costas	coco	NA	NA	NA	NA	NA	NA	NA	NA
C2	1559	14	09/04/2021	9:49	5	c	p	5cp	C2-5c	4	C	4C	-11.213708	-46.876888	Ameivula	jalapensis	amejal	NA	NA	NA	f	55.50 	132.00 	NA	5.55 	13.20 	NA	NA	5.60 	f	0.70 	4.90 	NA	NA	NA	NA	NA	NA	NA	sim	ovada_(ovos_pequenos)	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1565	14	09/04/2021	10:27	6	b	p	6bp	C2-6b	3	C	3C	-11.226958	-46.891822	Ameivula	jalapensis	amejal	x	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	5.80 	m	0.70 	5.10 	NA	NA	NA	NA	pescoço	pescoço	NA	NA	tem_acaro_próximo_do_pescoço	cicatriz_no_pescoço	NA	NA	NA	NA	NA	NA	NA	NA
C2	1567	14	09/04/2021	10:34	6	c	p	6cp	C2-6c	3	C	3C	-11.226801	-46.893025	Ameivula	jalapensis	amejal	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	4.90 	m	0.70 	4.20 	NA	NA	NA	NA	NA	barriga_cauda	NA	NA	acaro_barriga_e_cauda	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1577	15	10/04/2021	6:23	1	a	p	1ap	C2-1a	5	C	5C	-11.15884	-46.881882	Ameivula	jalapensis	amejal	NA	NA	NA	NA	54.30 	28.00 	21.00 	5.43 	2.80 	x	2.10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2	1595	15	10/04/2021	9:50	6	c	p	6cp	C2-6c	3	C	3C	-11.226801	-46.893025	Ameivula	jalapensis	amejal	NA	NA	NA	j	40.50 	28.00 	21.00 	4.05 	2.80 	x	2.10 	2.80 	j	0.70 	2.10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C3	1610	1	18/04/2021	7:32	2	b	p	2bp	C3-2b	3	Q	3Q	-11.115872	-46.715975	Ameivula	jalapensis	amejal	NA	NA	NA	f	58.00 	135.00 	NA	5.80 	13.50 	NA	NA	4.40 	f	0.70 	3.70 	NA	NA	NA	NA	NA	cauda	NA	NA	fazendo_muda	acaro_na_cauda	NA	NA	NA	NA	NA	NA	NA	NA
C3	1617	1	18/04/2021	8:21	3	c	c	3cc	C3-3c	4	Q	4Q	-11.121977	-46.706638	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.50 	140.00 	65.00 	5.75 	14.00 	x	6.50 	4.80 	f	0.70 	4.10 	NA	NA	NA	NA	NA	barriga	sim	NA	acbg_acaro_na_barriga	fez_att_no_balde	fez_coco	NA	NA	NA	NA	NA	NA	NA
C3	1625	1	18/04/2021	9:42	5	a	p	5ap	C3-5a	3	C	3C	-11.126891	-46.711226	Ameivula	jalapensis	amejal	NA	NA	NA	f	56.60 	140.00 	NA	5.66 	14.00 	NA	NA	4.80 	f	0.70 	4.10 	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C3	1630	1	18/04/2021	10:03	5	b	c	5bc	C3-5b	3	C	3C	-11.127874	-46.711008	Ameivula	jalapensis	amejal	NA	NA	NA	f	60.60 	150.00 	NA	6.06 	15.00 	NA	NA	5.50 	f	0.70 	4.80 	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C3	1632	1	18/04/2021	10:06	5	b	p	5bp	C3-5b	3	C	3C	-11.127874	-46.711008	Ameivula	jalapensis	amejal	NA	NA	NA	m	59.30 	152.00 	NA	5.93 	15.20 	NA	NA	5.80 	m	0.70 	5.10 	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C3	1641	1	18/04/2021	10:59	6	a	c	6ac	C3-6a	3	C	3C	-11.130838	-46.694331	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.80 	148.00 	NA	5.68 	14.80 	NA	NA	5.20 	m	0.70 	4.50 	NA	NA	NA	NA	NA	barriga	NA	NA	acbg_acaro_na_barriga	NA	NA	NA	NA	NA	NA	NA	NA	NA
C3	1654	1	18/04/2021	NA	7	d	c	7dc	C3-7d	4	C	4C	-11.132791	-46.674099	Ameivula	jalapensis	amejal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dia_que_choveu._Não_foram_medidos.	NA	NA	NA	NA	NA	NA	NA	NA	NA
C3	1665	1	18/04/2021	13:00	8	d	c	8dc	C3-8d	4	C	4C	-11.145247	-46.663664	Ameivula	jalapensis	amejal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
